harpnumber,SHARP_FILE,BITMAP,goes_class
3520,hmi.sharp_cea_720s.3520.20131220_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131220_150000_TAI.bitmap.fits,M3.5
3520,hmi.sharp_cea_720s.3520.20131220_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131220_160000_TAI.bitmap.fits,M3.5
3520,hmi.sharp_cea_720s.3520.20131220_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131220_170000_TAI.bitmap.fits,M3.5
3520,hmi.sharp_cea_720s.3520.20131220_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131220_180000_TAI.bitmap.fits,M3.5
3520,hmi.sharp_cea_720s.3520.20131220_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131220_190000_TAI.bitmap.fits,M3.5
3520,hmi.sharp_cea_720s.3520.20131220_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131220_200000_TAI.bitmap.fits,M3.5
3520,hmi.sharp_cea_720s.3520.20131220_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131220_210000_TAI.bitmap.fits,M3.5
3520,hmi.sharp_cea_720s.3520.20131220_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131220_220000_TAI.bitmap.fits,M3.5
3520,hmi.sharp_cea_720s.3520.20131220_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131220_230000_TAI.bitmap.fits,M3.5
3520,hmi.sharp_cea_720s.3520.20131221_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_000000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131221_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_010000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131221_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_020000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131221_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_030000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131221_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_040000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131221_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_050000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131221_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_060000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131221_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_070000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131221_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_080000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131221_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_090000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131221_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_100000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131221_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131221_110000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131222_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131222_150000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131222_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131222_160000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131222_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131222_170000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131222_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131222_180000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131222_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131222_190000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131222_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131222_200000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131222_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131222_210000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131222_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131222_220000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131222_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131222_230000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_000000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_010000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_020000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_030000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_040000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_050000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_060000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_070000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_080000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_090000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_100000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_110000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_120000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_130000_TAI.bitmap.fits,M1.6
3520,hmi.sharp_cea_720s.3520.20131223_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3520.20131223_140000_TAI.bitmap.fits,M1.6
3535,hmi.sharp_cea_720s.3535.20131229_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_080000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_090000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_100000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_110000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_120000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_130000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_140000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_150000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_160000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_170000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_180000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_190000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_200000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_210000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_220000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131229_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131229_230000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131230_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131230_000000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131230_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131230_010000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131230_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131230_020000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131230_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131230_030000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131230_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131230_040000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131230_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131230_050000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131230_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131230_060000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131230_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131230_070000_TAI.bitmap.fits,M3.1
3535,hmi.sharp_cea_720s.3535.20131231_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131231_220000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20131231_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20131231_230000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_000000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_010000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_020000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_030000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_040000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_050000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_060000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_070000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_080000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_090000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_100000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_110000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_120000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_130000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_140000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_150000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_160000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_170000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_180000_TAI.bitmap.fits,M6.4
3535,hmi.sharp_cea_720s.3535.20140101_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_190000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140101_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_200000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140101_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_210000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140101_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_220000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140101_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140101_230000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_000000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_010000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_020000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_030000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_040000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_050000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_060000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_070000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_080000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_090000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_100000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_110000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_120000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_130000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_140000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_150000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_160000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_170000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140102_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140102_180000_TAI.bitmap.fits,M9.9
3535,hmi.sharp_cea_720s.3535.20140104_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140104_230000_TAI.bitmap.fits,M1.9
3535,hmi.sharp_cea_720s.3535.20140105_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140105_000000_TAI.bitmap.fits,M1.9
3535,hmi.sharp_cea_720s.3535.20140105_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140105_010000_TAI.bitmap.fits,M1.9
3535,hmi.sharp_cea_720s.3535.20140105_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140105_020000_TAI.bitmap.fits,M1.9
3535,hmi.sharp_cea_720s.3535.20140105_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140105_030000_TAI.bitmap.fits,M1.9
3535,hmi.sharp_cea_720s.3535.20140105_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140105_040000_TAI.bitmap.fits,M1.9
3535,hmi.sharp_cea_720s.3535.20140105_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140105_050000_TAI.bitmap.fits,M1.9
3535,hmi.sharp_cea_720s.3535.20140105_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140105_060000_TAI.bitmap.fits,M1.9
3535,hmi.sharp_cea_720s.3535.20140105_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140105_070000_TAI.bitmap.fits,M1.9
3535,hmi.sharp_cea_720s.3535.20140105_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3535.20140105_080000_TAI.bitmap.fits,M1.9
3563,hmi.sharp_cea_720s.3563.20140102_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_030000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_040000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_050000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_060000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_070000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_080000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_090000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_100000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_110000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_120000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_130000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_140000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_150000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_160000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_170000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_180000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_190000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_200000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_210000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_220000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140102_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140102_230000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140103_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_000000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140103_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_010000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140103_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_020000_TAI.bitmap.fits,M1.7
3563,hmi.sharp_cea_720s.3563.20140103_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_030000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_040000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_050000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_060000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_070000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_080000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_090000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_100000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_110000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_120000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_130000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_140000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_150000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_160000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_170000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_180000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_190000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_200000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_210000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_220000_TAI.bitmap.fits,M1.2
3563,hmi.sharp_cea_720s.3563.20140103_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140103_230000_TAI.bitmap.fits,M1.1
3563,hmi.sharp_cea_720s.3563.20140104_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140104_000000_TAI.bitmap.fits,M1.1
3563,hmi.sharp_cea_720s.3563.20140104_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140104_010000_TAI.bitmap.fits,M1.1
3563,hmi.sharp_cea_720s.3563.20140104_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.3563.20140104_020000_TAI.bitmap.fits,M1.1
